ID_NODO_ORIGEN;ID_NODO_DESTINO;COORDENADA_X_x;COORDENADA_Y_x;COORDENADA_X_y;COORDENADA_Y_y
616;442;608;36.0;84.0;36.0;61.0
617;442;2116;36.0;84.0;33.0;84.0
618;442;2298;36.0;84.0;37.0;84.0
619;442;3082;36.0;84.0;39.0;84.0
620;450;253;69.0;51.0;94.0;51.0
621;450;354;69.0;51.0;71.0;50.0
622;450;2449;69.0;51.0;69.0;44.0
623;450;3249;69.0;51.0;68.0;51.0
624;465;631;40.0;45.0;40.0;58.0
625;465;644;40.0;45.0;40.0;49.0
626;465;2613;40.0;45.0;40.0;41.0
627;465;2754;40.0;45.0;41.0;45.0
628;471;324;43.0;70.0;43.0;87.0
629;471;559;43.0;70.0;27.0;70.0
630;471;0;43.0;70.0;43.0;67.0
631;471;2376;43.0;70.0;44.0;70.0
632;471;2344;43.0;70.0;43.0;76.0
633;478;325;66.0;45.0;66.0;41.0
634;478;380;66.0;45.0;67.0;47.0
635;478;677;66.0;45.0;62.0;45.0
636;478;2777;66.0;45.0;67.0;45.0
637;478;2219;66.0;45.0;66.0;42.0
638;479;398;55.0;43.0;59.0;43.0
639;479;535;55.0;43.0;55.0;56.0
640;479;332;55.0;43.0;49.0;43.0
641;479;2945;55.0;43.0;55.0;47.0
642;500;413;79.0;45.0;79.0;49.0
643;500;677;79.0;45.0;62.0;45.0
644;500;2328;79.0;45.0;79.0;40.0
645;500;3260;79.0;45.0;86.0;45.0
646;506;576;59.0;72.0;66.0;72.0
647;506;653;59.0;72.0;60.0;72.0
648;506;715;59.0;72.0;64.0;72.0
649;506;2199;59.0;72.0;59.0;68.0
650;507;552;86.0;41.0;86.0;63.0
651;507;562;86.0;41.0;86.0;25.0
652;507;2235;86.0;41.0;86.0;36.0
653;507;2595;86.0;41.0;91.0;41.0
654;510;640;44.0;48.0;44.0;35.0
655;510;651;44.0;48.0;31.0;48.0
656;510;3078;44.0;48.0;44.0;49.0
657;510;2452;44.0;48.0;50.0;48.0
658;510;2401;44.0;48.0;51.0;48.0
659;510;3536;44.0;48.0;44.0;43.0
660;510;2584;44.0;48.0;44.0;41.0
661;522;688;66.0;4.0;70.0;4.0
662;522;725;66.0;4.0;66.0;14.0
663;522;815;66.0;4.0;68.0;4.0
664;522;2294;66.0;4.0;66.0;-3.0
665;527;288;63.0;14.0;81.0;14.0
666;527;529;63.0;14.0;63.0;2.0
667;527;725;63.0;14.0;66.0;14.0
668;527;2768;63.0;14.0;63.0;21.0
669;529;527;63.0;2.0;63.0;14.0
670;529;666;63.0;2.0;64.0;1.0
671;529;3524;63.0;2.0;70.0;2.0
672;529;529;63.0;2.0;63.0;2.0
673;535;479;55.0;56.0;55.0;43.0
674;535;567;55.0;56.0;66.0;56.0
675;535;271;55.0;56.0;54.0;56.0
676;535;3186;55.0;56.0;62.0;56.0
677;541;551;60.0;42.0;36.0;42.0
678;541;632;60.0;42.0;61.0;42.0
679;541;2204;60.0;42.0;60.0;44.0
680;541;2246;60.0;42.0;60.0;37.0
681;546;618;73.0;11.0;48.0;11.0
682;546;656;73.0;11.0;73.0;18.0
683;546;2225;73.0;11.0;79.0;11.0
684;546;2676;73.0;11.0;69.0;11.0
685;548;589;64.0;27.0;64.0;52.0
686;548;658;64.0;27.0;73.0;27.0
687;548;2504;64.0;27.0;64.0;20.0
688;548;2965;64.0;27.0;64.0;32.0
689;551;541;36.0;42.0;60.0;42.0
690;551;564;36.0;42.0;36.0;43.0
691;551;2579;36.0;42.0;36.0;38.0
692;551;4068;36.0;42.0;36.0;46.0
693;552;306;86.0;63.0;80.0;63.0
694;552;507;86.0;63.0;86.0;41.0
695;552;2103;86.0;63.0;84.0;63.0
696;552;2404;86.0;63.0;86.0;70.0
697;552;3050;86.0;63.0;85.0;63.0
698;556;306;70.0;63.0;80.0;63.0
699;556;435;70.0;63.0;68.0;61.0
700;556;2299;70.0;63.0;71.0;63.0
701;556;2565;70.0;63.0;70.0;59.0
702;559;349;27.0;70.0;27.0;84.0
703;559;471;27.0;70.0;43.0;70.0
704;559;1428;27.0;70.0;27.0;77.0
705;559;2374;27.0;70.0;28.0;70.0
706;559;3560;27.0;70.0;27.0;72.0
707;562;507;86.0;25.0;86.0;41.0
708;562;617;86.0;25.0;84.0;26.0
709;562;2241;86.0;25.0;86.0;20.0
710;562;2408;86.0;25.0;83.0;25.0
711;564;551;36.0;43.0;36.0;42.0
712;564;608;36.0;43.0;36.0;61.0
713;564;337;36.0;43.0;34.0;43.0
714;564;2944;36.0;43.0;36.0;47.0
715;564;3057;36.0;43.0;36.0;39.0
716;567;535;66.0;56.0;55.0;56.0
717;567;576;66.0;56.0;66.0;72.0
718;567;2438;66.0;56.0;66.0;55.0
719;567;3186;66.0;56.0;62.0;56.0
720;571;623;70.0;12.0;70.0;30.0
721;571;688;70.0;12.0;70.0;4.0
722;571;693;70.0;12.0;70.0;9.0
723;571;2238;70.0;12.0;65.0;12.0
724;576;506;66.0;72.0;59.0;72.0
725;576;567;66.0;72.0;66.0;56.0
726;576;3188;66.0;72.0;66.0;77.0
727;576;3298;66.0;72.0;66.0;75.0
728;579;845;90.0;31.0;90.0;26.0
729;579;1378;90.0;31.0;90.0;13.0
730;579;1520;90.0;31.0;90.0;30.0
731;579;2377;90.0;31.0;90.0;28.0
732;579;3074;90.0;31.0;92.0;31.0
733;581;629;80.0;67.0;80.0;61.0
734;581;662;80.0;67.0;80.0;65.0
735;581;2175;80.0;67.0;80.0;60.0
736;581;3412;80.0;67.0;80.0;69.0
737;581;2209;80.0;67.0;80.0;66.0
738;589;439;64.0;52.0;81.0;52.0
739;589;548;64.0;52.0;64.0;27.0
740;589;116;64.0;52.0;64.0;54.0
741;589;2180;64.0;52.0;64.0;48.0
742;589;2194;64.0;52.0;64.0;57.0
743;590;414;70.0;46.0;92.0;46.0
744;590;623;70.0;46.0;70.0;30.0
745;590;2488;70.0;46.0;63.0;46.0
746;590;3076;70.0;46.0;68.0;46.0
747;594;439;75.0;52.0;81.0;52.0
748;594;686;75.0;52.0;75.0;36.0
749;594;2192;75.0;52.0;68.0;52.0
750;594;2912;75.0;52.0;82.0;52.0
751;594;2847;75.0;52.0;75.0;49.0
752;594;3013;75.0;52.0;70.0;52.0
753;601;355;25.0;23.0;26.0;22.0
754;601;710;25.0;23.0;41.0;23.0
755;601;2169;25.0;23.0;25.0;24.0
756;601;2234;25.0;23.0;25.0;22.0
757;601;2818;25.0;23.0;25.0;29.0
758;606;727;50.0;29.0;50.0;17.0
759;606;757;50.0;29.0;50.0;22.0
760;606;360;50.0;29.0;48.0;29.0
761;606;2243;50.0;29.0;50.0;34.0
762;606;2577;50.0;29.0;44.0;29.0
763;608;442;36.0;61.0;36.0;84.0
764;608;564;36.0;61.0;36.0;43.0
765;608;2326;36.0;61.0;35.0;61.0
766;608;2573;36.0;61.0;36.0;54.0
767;608;4033;36.0;61.0;36.0;60.0
768;615;250;26.0;39.0;8.0;39.0
769;615;355;26.0;39.0;26.0;22.0
770;615;63;26.0;39.0;26.0;37.0
771;615;2412;26.0;39.0;21.0;39.0
772;615;1507;26.0;39.0;28.0;39.0
773;615;3893;26.0;39.0;26.0;44.0
774;617;562;84.0;26.0;86.0;25.0
775;617;845;84.0;26.0;90.0;26.0
776;617;877;84.0;26.0;84.0;28.0
777;617;2967;84.0;26.0;84.0;30.0
778;617;2297;84.0;26.0;86.0;26.0
779;618;424;48.0;11.0;48.0;1.0
780;618;546;48.0;11.0;73.0;11.0
781;618;2137;48.0;11.0;47.0;11.0
782;618;2530;48.0;11.0;50.0;11.0
783;623;571;70.0;30.0;70.0;12.0
784;623;590;70.0;30.0;70.0;46.0
785;623;2527;70.0;30.0;67.0;30.0
786;623;3021;70.0;30.0;70.0;32.0
787;627;414;74.0;46.0;92.0;46.0
788;627;687;74.0;46.0;74.0;64.0
789;627;2249;74.0;46.0;74.0;42.0
790;627;2483;74.0;46.0;74.0;50.0
791;627;2519;74.0;46.0;67.0;46.0
792;628;644;31.0;49.0;40.0;49.0
793;628;651;31.0;49.0;31.0;48.0
794;628;2301;31.0;49.0;26.0;49.0
795;628;2337;31.0;49.0;36.0;49.0
796;629;581;80.0;61.0;80.0;67.0
797;629;1247;80.0;61.0;79.0;60.0
798;629;306;80.0;61.0;80.0;63.0
799;629;2782;80.0;61.0;80.0;62.0
800;631;438;40.0;58.0;23.0;58.0
801;631;465;40.0;58.0;40.0;45.0
802;631;19;40.0;58.0;40.0;55.0
803;631;2476;40.0;58.0;34.0;58.0
804;632;541;61.0;42.0;60.0;42.0
805;632;659;61.0;42.0;61.0;35.0
806;632;144;61.0;42.0;64.0;42.0
807;632;3422;61.0;42.0;61.0;48.0
808;636;749;66.0;60.0;64.0;62.0
809;636;931;66.0;60.0;89.0;60.0
810;636;374;66.0;60.0;64.0;60.0
811;636;3190;66.0;60.0;71.0;60.0
812;637;761;126.0;43.0;126.0;33.0
813;637;932;126.0;43.0;123.0;39.0
814;637;2322;126.0;43.0;126.0;39.0
815;637;2392;126.0;43.0;126.0;38.0
816;639;673;33.0;30.0;17.0;30.0
817;639;869;33.0;30.0;33.0;36.0
818;639;2334;33.0;30.0;33.0;26.0
819;639;2396;33.0;30.0;33.0;32.0
820;640;510;44.0;35.0;44.0;48.0
821;640;659;44.0;35.0;61.0;35.0
822;640;216;44.0;35.0;41.0;35.0
823;640;3019;44.0;35.0;49.0;35.0
824;644;465;40.0;49.0;40.0;45.0
825;644;628;40.0;49.0;31.0;49.0
826;644;46;40.0;49.0;40.0;52.0
827;644;2174;40.0;49.0;40.0;48.0
828;651;510;31.0;48.0;44.0;48.0
829;651;628;31.0;48.0;31.0;49.0
830;651;2307;31.0;48.0;27.0;48.0
831;651;2345;31.0;48.0;31.0;41.0
832;653;506;60.0;72.0;59.0;72.0
833;653;682;60.0;72.0;51.0;72.0
834;653;90;60.0;72.0;63.0;72.0
835;653;2668;60.0;72.0;60.0;71.0
836;654;710;41.0;15.0;41.0;23.0
837;654;1367;41.0;15.0;41.0;17.0
838;654;4437;41.0;15.0;39.0;15.0
839;654;654;41.0;15.0;41.0;15.0
840;654;2716;41.0;15.0;40.0;14.0
841;654;4401;41.0;15.0;41.0;13.0
842;656;546;73.0;18.0;73.0;11.0
843;656;658;73.0;18.0;73.0;27.0
844;656;2330;73.0;18.0;78.0;18.0
845;656;2866;73.0;18.0;77.0;18.0
846;658;548;73.0;27.0;64.0;27.0
847;658;656;73.0;27.0;73.0;18.0
848;658;1702;73.0;27.0;71.0;27.0
849;658;3093;73.0;27.0;73.0;25.0
850;658;3288;73.0;27.0;73.0;32.0
851;659;632;61.0;35.0;61.0;42.0
852;659;640;61.0;35.0;44.0;35.0
853;659;2247;61.0;35.0;57.0;35.0
854;659;2547;61.0;35.0;61.0;30.0
855;659;2551;61.0;35.0;64.0;35.0
856;662;581;80.0;65.0;80.0;67.0
857;662;817;80.0;65.0;104.0;65.0
858;662;3096;80.0;65.0;78.0;65.0
859;662;3941;80.0;65.0;80.0;68.0
860;666;424;64.0;1.0;48.0;1.0
861;666;529;64.0;1.0;63.0;2.0
862;666;4247;64.0;1.0;59.0;1.0
863;666;666;64.0;1.0;64.0;1.0
864;670;677;62.0;38.0;62.0;45.0
865;670;695;62.0;38.0;75.0;38.0
866;670;670;62.0;38.0;62.0;38.0
867;670;2171;62.0;38.0;66.0;38.0
868;670;2288;62.0;38.0;62.0;42.0
869;670;2763;62.0;38.0;64.0;38.0
870;670;2828;62.0;38.0;60.0;38.0
871;670;2907;62.0;38.0;58.0;38.0
872;670;3733;62.0;38.0;63.0;37.0
873;672;438;25.0;57.0;23.0;58.0
874;672;721;25.0;57.0;33.0;57.0
875;672;3419;25.0;57.0;25.0;59.0
876;672;672;25.0;57.0;25.0;57.0
877;672;2453;25.0;57.0;25.0;53.0
878;672;3236;25.0;57.0;25.0;61.0
879;672;3576;25.0;57.0;25.0;58.0
880;672;4187;25.0;57.0;25.0;54.0
881;672;4327;25.0;57.0;26.0;56.0
882;673;210;17.0;30.0;2.0;30.0
883;673;639;17.0;30.0;33.0;30.0
884;673;2156;17.0;30.0;17.0;32.0
885;673;2771;17.0;30.0;17.0;33.0
886;677;500;62.0;45.0;79.0;45.0
887;677;670;62.0;45.0;62.0;38.0
888;677;478;62.0;45.0;66.0;45.0
889;677;2588;62.0;45.0;55.0;45.0
890;681;125;94.0;47.0;103.0;47.0
891;681;724;94.0;47.0;81.0;47.0
892;681;2242;94.0;47.0;94.0;52.0
893;681;2333;94.0;47.0;94.0;45.0
894;682;653;51.0;72.0;60.0;72.0
895;682;715;51.0;72.0;64.0;72.0
896;682;156;51.0;72.0;49.0;72.0
897;682;2916;51.0;72.0;56.0;72.0
898;686;594;75.0;36.0;75.0;52.0
899;686;695;75.0;36.0;75.0;38.0
900;686;686;75.0;36.0;75.0;36.0
901;686;2176;75.0;36.0;78.0;36.0
902;686;3185;75.0;36.0;75.0;35.0
903;686;4046;75.0;36.0;74.0;37.0
904;687;627;74.0;64.0;74.0;46.0
905;687;748;74.0;64.0;56.0;64.0
906;687;2314;74.0;64.0;76.0;64.0
907;687;2325;74.0;64.0;74.0;62.0
908;688;522;70.0;4.0;66.0;4.0
909;688;571;70.0;4.0;70.0;12.0
910;688;815;70.0;4.0;68.0;4.0
911;688;688;70.0;4.0;70.0;4.0
912;688;3106;70.0;4.0;74.0;4.0
913;688;3524;70.0;4.0;70.0;2.0
914;688;3534;70.0;4.0;71.0;3.0
915;688;3553;70.0;4.0;70.0;7.0
916;693;728;70.0;9.0;70.0;25.0
917;693;945;70.0;9.0;70.0;-8.0
918;693;571;70.0;9.0;70.0;12.0
919;693;3131;70.0;9.0;76.0;9.0
920;695;670;75.0;38.0;62.0;38.0
921;695;686;75.0;38.0;75.0;36.0
922;695;2837;75.0;38.0;75.0;39.0
923;695;3562;75.0;38.0;81.0;38.0
924;710;601;41.0;23.0;25.0;23.0
925;710;654;41.0;23.0;41.0;15.0
926;710;2915;41.0;23.0;46.0;23.0
927;710;238;41.0;23.0;48.0;23.0
928;714;757;56.0;22.0;50.0;22.0
929;714;818;56.0;22.0;56.0;43.0
930;714;357;56.0;22.0;56.0;20.0
931;714;2663;56.0;22.0;56.0;21.0
932;715;682;64.0;72.0;51.0;72.0
933;715;749;64.0;72.0;64.0;62.0
934;715;90;64.0;72.0;63.0;72.0
935;715;506;64.0;72.0;59.0;72.0
936;719;5;103.0;64.0;102.0;64.0
937;719;125;103.0;64.0;103.0;47.0
938;719;3347;103.0;64.0;104.0;64.0
939;719;3785;103.0;64.0;110.0;64.0
940;721;672;33.0;57.0;25.0;57.0
941;721;869;33.0;57.0;33.0;36.0
942;721;2346;33.0;57.0;40.0;57.0
943;721;2723;33.0;57.0;33.0;62.0
944;722;849;39.0;94.0;39.0;79.0
945;722;1562;39.0;94.0;38.0;96.0
946;722;2200;39.0;94.0;37.0;94.0
947;722;2544;39.0;94.0;39.0;87.0
948;722;3330;39.0;94.0;39.0;92.0
949;724;681;81.0;47.0;94.0;47.0
950;724;786;81.0;47.0;93.0;47.0
951;724;439;81.0;47.0;81.0;52.0
952;724;2218;81.0;47.0;75.0;47.0
953;724;2636;81.0;47.0;77.0;47.0
954;725;288;66.0;14.0;81.0;14.0
955;725;522;66.0;14.0;66.0;4.0
956;725;527;66.0;14.0;63.0;14.0
957;725;3;66.0;14.0;72.0;14.0
958;727;606;50.0;17.0;50.0;29.0
959;727;1367;50.0;17.0;41.0;17.0
960;727;2296;50.0;17.0;50.0;21.0
961;727;2315;50.0;17.0;44.0;17.0
962;728;693;70.0;25.0;70.0;9.0
963;728;1702;70.0;25.0;71.0;27.0
964;728;2351;70.0;25.0;72.0;25.0
965;728;2962;70.0;25.0;70.0;28.0
966;728;3129;70.0;25.0;70.0;29.0
967;730;739;40.0;66.0;40.0;69.0
968;730;1132;40.0;66.0;40.0;88.0
969;730;276;40.0;66.0;41.0;66.0
970;730;2226;40.0;66.0;40.0;63.0
971;730;2416;40.0;66.0;40.0;72.0
972;739;730;40.0;69.0;40.0;66.0
973;739;896;40.0;69.0;38.0;71.0
974;739;2416;40.0;69.0;40.0;72.0
975;739;3274;40.0;69.0;42.0;69.0
976;748;687;56.0;64.0;74.0;64.0
977;748;818;56.0;64.0;56.0;43.0
978;748;143;56.0;64.0;56.0;66.0
979;748;2543;56.0;64.0;57.0;64.0
980;749;636;64.0;62.0;66.0;60.0
981;749;715;64.0;62.0;64.0;72.0
982;749;2194;64.0;62.0;64.0;57.0
983;749;2835;64.0;62.0;69.0;62.0
984;757;606;50.0;22.0;50.0;29.0
985;757;714;50.0;22.0;56.0;22.0
986;757;2266;50.0;22.0;53.0;22.0
987;757;2559;50.0;22.0;50.0;24.0
988;761;637;126.0;33.0;126.0;43.0
989;761;1111;126.0;33.0;126.0;10.0
990;761;1239;126.0;33.0;132.0;30.0
991;761;2388;126.0;33.0;131.0;33.0
992;786;724;93.0;47.0;81.0;47.0
993;786;1859;93.0;47.0;84.0;47.0
994;786;428;93.0;47.0;93.0;49.0
995;786;2428;93.0;47.0;93.0;41.0
996;789;147;28.0;35.0;26.0;34.0
997;789;1507;28.0;35.0;28.0;39.0
998;789;2484;28.0;35.0;28.0;33.0
999;789;2628;28.0;35.0;28.0;38.0
1000;789;2779;28.0;35.0;28.0;36.0
1001;806;1016;148.0;-13.0;138.0;-4.0
1002;806;1429;148.0;-13.0;126.0;-13.0
1003;806;2332;148.0;-13.0;146.0;-13.0
1004;806;2567;148.0;-13.0;148.0;-8.0
1005;813;250;30.0;39.0;8.0;39.0
1006;813;1507;30.0;39.0;28.0;39.0
1007;813;3714;30.0;39.0;23.0;39.0
1008;813;4076;30.0;39.0;35.0;39.0
1009;815;522;68.0;4.0;66.0;4.0
1010;815;2059;68.0;4.0;68.0;28.0
1011;815;688;68.0;4.0;70.0;4.0
1012;815;815;68.0;4.0;68.0;4.0
1013;815;3458;68.0;4.0;68.0;3.0
1014;815;3907;68.0;4.0;68.0;8.0
1015;815;3992;68.0;4.0;68.0;7.0
1016;817;5;104.0;65.0;102.0;64.0
1017;817;662;104.0;65.0;80.0;65.0
1018;817;2170;104.0;65.0;104.0;62.0
1019;817;2372;104.0;65.0;104.0;61.0
1020;818;714;56.0;43.0;56.0;22.0
1021;818;748;56.0;43.0;56.0;64.0
1022;818;398;56.0;43.0;59.0;43.0
1023;818;2267;56.0;43.0;56.0;44.0
1024;818;3285;56.0;43.0;53.0;43.0
1025;823;849;54.0;79.0;39.0;79.0
1026;823;947;54.0;79.0;68.0;79.0
1027;823;181;54.0;79.0;54.0;76.0
1028;823;2518;54.0;79.0;54.0;80.0
1029;836;1111;131.0;8.0;126.0;10.0
1030;836;2469;131.0;8.0;131.0;1.0
1031;836;2809;131.0;8.0;131.0;3.0
1032;836;3137;131.0;8.0;131.0;13.0
1033;844;58;94.0;37.0;96.0;42.0
1034;844;1478;94.0;37.0;94.0;57.0
1035;844;844;94.0;37.0;94.0;37.0
1036;844;3578;94.0;37.0;93.0;36.0
1037;845;579;90.0;26.0;90.0;31.0
1038;845;617;90.0;26.0;84.0;26.0
1039;845;1050;90.0;26.0;89.0;27.0
1040;845;2441;90.0;26.0;83.0;26.0
1041;848;927;109.0;84.0;89.0;84.0
1042;848;1314;109.0;84.0;109.0;90.0
1043;848;2443;109.0;84.0;103.0;84.0
1044;848;2597;109.0;84.0;106.0;84.0
1045;849;722;39.0;79.0;39.0;94.0
1046;849;823;39.0;79.0;54.0;79.0
1047;849;107;39.0;79.0;39.0;76.0
1048;849;2236;39.0;79.0;45.0;79.0
1049;860;1046;81.0;13.0;81.0;30.0
1050;860;1378;81.0;13.0;90.0;13.0
1051;860;288;81.0;13.0;81.0;14.0
1052;860;2942;81.0;13.0;85.0;13.0
1053;869;639;33.0;36.0;33.0;30.0
1054;869;721;33.0;36.0;33.0;57.0
1055;869;2190;33.0;36.0;31.0;36.0
1056;869;2358;33.0;36.0;29.0;36.0
1057;877;617;84.0;28.0;84.0;26.0
1058;877;1718;84.0;28.0;84.0;39.0
1059;877;2001;84.0;28.0;82.0;28.0
1060;877;2255;84.0;28.0;84.0;34.0
1061;877;2327;84.0;28.0;77.0;28.0
1062;896;739;38.0;71.0;40.0;69.0
1063;896;1125;38.0;71.0;38.0;83.0
1064;896;230;38.0;71.0;39.0;71.0
1065;896;2665;38.0;71.0;38.0;67.0
1066;908;1314;106.0;90.0;109.0;90.0
1067;908;1684;106.0;90.0;103.0;90.0
1068;908;1875;106.0;90.0;107.0;90.0
1069;908;4480;106.0;90.0;106.0;97.0
1070;922;927;89.0;83.0;89.0;84.0
1071;922;931;89.0;83.0;89.0;60.0
1072;922;2216;89.0;83.0;88.0;83.0
1073;922;2233;89.0;83.0;92.0;83.0
1074;927;848;89.0;84.0;109.0;84.0
1075;927;922;89.0;84.0;89.0;83.0
1076;927;2445;89.0;84.0;89.0;80.0
1077;927;2906;89.0;84.0;89.0;85.0
1078;931;636;89.0;60.0;66.0;60.0
1079;931;922;89.0;60.0;89.0;83.0
1080;931;2185;89.0;60.0;89.0;53.0
1081;931;2196;89.0;60.0;88.0;60.0
1082;932;637;123.0;39.0;126.0;43.0
1083;932;1549;123.0;39.0;123.0;31.0
1084;932;4234;123.0;39.0;123.0;33.0
1085;932;932;123.0;39.0;123.0;39.0
1086;932;2322;123.0;39.0;126.0;39.0
1087;932;3860;123.0;39.0;123.0;35.0
1088;932;4461;123.0;39.0;123.0;38.0
1089;939;1208;50.0;59.0;57.0;59.0
1090;939;1383;50.0;59.0;50.0;74.0
1091;939;2747;50.0;59.0;48.0;59.0
1092;939;2908;50.0;59.0;50.0;58.0
1093;939;2801;50.0;59.0;50.0;63.0
1094;945;693;70.0;-8.0;70.0;9.0
1095;945;2824;70.0;-8.0;73.0;-8.0
1096;945;3464;70.0;-8.0;70.0;-11.0
1097;945;4268;70.0;-8.0;65.0;-8.0
1098;947;204;68.0;79.0;68.0;98.0
1099;947;823;68.0;79.0;54.0;79.0
1100;947;2220;68.0;79.0;71.0;79.0
1101;947;2473;68.0;79.0;68.0;82.0
1102;951;204;50.0;98.0;68.0;98.0
1103;951;1383;50.0;98.0;50.0;74.0
1104;951;3662;50.0;98.0;56.0;98.0
1105;951;3333;50.0;98.0;43.0;98.0
1106;963;253;97.0;53.0;94.0;51.0
1107;963;2188;97.0;53.0;101.0;53.0
1108;963;2251;97.0;53.0;97.0;54.0
1109;963;963;97.0;53.0;97.0;53.0
1110;963;3439;97.0;53.0;98.0;54.0
1111;963;3570;97.0;53.0;96.0;54.0
1112;963;3728;97.0;53.0;93.0;53.0
1113;1016;806;138.0;-4.0;148.0;-13.0
1114;1016;1200;138.0;-4.0;138.0;-22.0
1115;1016;2800;138.0;-4.0;141.0;-4.0
1116;1016;3011;138.0;-4.0;138.0;3.0
1117;1046;860;81.0;30.0;81.0;13.0
1118;1046;1195;81.0;30.0;98.0;30.0
1119;1046;2146;81.0;30.0;81.0;32.0
1120;1046;3539;81.0;30.0;86.0;30.0
1121;1050;845;89.0;27.0;90.0;26.0
1122;1050;1702;89.0;27.0;71.0;27.0
1123;1050;2406;89.0;27.0;92.0;27.0
1124;1050;2436;89.0;27.0;89.0;30.0
1125;1050;2868;89.0;27.0;82.0;27.0
1126;1111;761;126.0;10.0;126.0;33.0
1127;1111;836;126.0;10.0;131.0;8.0
1128;1111;1246;126.0;10.0;126.0;2.0
1129;1111;3908;126.0;10.0;126.0;4.0
1130;1125;896;38.0;83.0;38.0;71.0
1131;1125;1562;38.0;83.0;38.0;96.0
1132;1125;2115;38.0;83.0;39.0;83.0
1133;1125;2302;38.0;83.0;38.0;78.0
1134;1132;730;40.0;88.0;40.0;66.0
1135;1132;1448;40.0;88.0;50.0;88.0
1136;1132;2702;40.0;88.0;41.0;88.0
1137;1132;1132;40.0;88.0;40.0;88.0
1138;1132;2544;40.0;88.0;39.0;87.0
1139;1132;2961;40.0;88.0;44.0;88.0
1140;1132;3194;40.0;88.0;40.0;89.0
1141;1132;4276;40.0;88.0;40.0;90.0
1142;1132;4452;40.0;88.0;40.0;91.0
1143;1149;404;47.0;81.0;47.0;80.0
1144;1149;1959;47.0;81.0;28.0;81.0
1145;1149;2212;47.0;81.0;47.0;74.0
1146;1149;3284;47.0;81.0;52.0;81.0
1147;1195;1046;98.0;30.0;81.0;30.0
1148;1195;1520;98.0;30.0;90.0;30.0
1149;1195;1613;98.0;30.0;107.0;30.0
1150;1195;2394;98.0;30.0;95.0;30.0
1151;1200;1016;138.0;-22.0;138.0;-4.0
1152;1200;2433;138.0;-22.0;138.0;-15.0
1153;1200;1200;138.0;-22.0;138.0;-22.0
1154;1201;222;67.0;35.0;66.0;35.0
1155;1201;1470;67.0;35.0;67.0;60.0
1156;1201;2493;67.0;35.0;67.0;31.0
1157;1201;2551;67.0;35.0;64.0;35.0
1158;1208;939;57.0;59.0;50.0;59.0
1159;1208;1582;57.0;59.0;57.0;70.0
1160;1208;3853;57.0;59.0;60.0;59.0
1161;1208;1208;57.0;59.0;57.0;59.0
1162;1208;2652;57.0;59.0;57.0;58.0
1163;1208;3044;57.0;59.0;56.0;58.0
1164;1208;3237;57.0;59.0;58.0;58.0
1165;1239;761;132.0;30.0;126.0;33.0
1166;1239;1609;132.0;30.0;132.0;48.0
1167;1239;1678;132.0;30.0;123.0;30.0
1168;1239;2690;132.0;30.0;135.0;30.0
1169;1246;1111;126.0;2.0;126.0;10.0
1170;1246;1429;126.0;2.0;126.0;-13.0
1171;1246;2671;126.0;2.0;125.0;2.0
1172;1246;3854;126.0;2.0;126.0;-3.0
1173;1247;629;79.0;60.0;80.0;61.0
1174;1247;1470;79.0;60.0;67.0;60.0
1175;1247;2373;79.0;60.0;74.0;60.0
1176;1247;1247;79.0;60.0;79.0;60.0
1177;1247;2669;79.0;60.0;76.0;60.0
1178;1247;3290;79.0;60.0;79.0;57.0
1179;1247;3544;79.0;60.0;79.0;59.0
1180;1247;3603;79.0;60.0;78.0;60.0
1181;1247;3740;79.0;60.0;79.0;64.0
1182;1314;848;109.0;90.0;109.0;84.0
1183;1314;908;109.0;90.0;106.0;90.0
1184;1314;1325;109.0;90.0;109.0;91.0
1185;1314;2657;109.0;90.0;112.0;90.0
1186;1325;1314;109.0;91.0;109.0;90.0
1187;1325;1866;109.0;91.0;115.0;91.0
1188;1325;2516;109.0;91.0;109.0;92.0
1189;1325;2728;109.0;91.0;109.0;86.0
1190;1367;654;41.0;17.0;41.0;15.0
1191;1367;727;41.0;17.0;50.0;17.0
1192;1367;161;41.0;17.0;38.0;17.0
1193;1367;2315;41.0;17.0;44.0;17.0
1194;1378;579;90.0;13.0;90.0;31.0
1195;1378;860;90.0;13.0;81.0;13.0
1196;1378;3289;90.0;13.0;92.0;13.0
1197;1378;1378;90.0;13.0;90.0;13.0
1198;1378;2694;90.0;13.0;90.0;14.0
1199;1378;2849;90.0;13.0;90.0;15.0
1200;1378;2879;90.0;13.0;89.0;14.0
1201;1378;3566;90.0;13.0;90.0;9.0
1202;1378;4109;90.0;13.0;90.0;16.0
1203;1383;939;50.0;74.0;50.0;59.0
1204;1383;951;50.0;74.0;50.0;98.0
1205;1383;1610;50.0;74.0;50.0;77.0
1206;1383;2184;50.0;74.0;43.0;74.0
1207;1383;2478;50.0;74.0;56.0;74.0
1208;1386;1575;130.0;49.0;153.0;49.0
1209;1386;1609;130.0;49.0;132.0;48.0
1210;1386;2480;130.0;49.0;128.0;49.0
1211;1386;2596;130.0;49.0;132.0;49.0
1212;1386;2612;130.0;49.0;134.0;49.0
1213;1428;1610;27.0;77.0;50.0;77.0
1214;1428;1883;27.0;77.0;28.0;75.0
1215;1428;559;27.0;77.0;27.0;70.0
1216;1428;2165;27.0;77.0;23.0;77.0
